timestep,air,seawater,excess heat,sewage,groundwater,drinking water,geothermal
[unit],[°C],[°C],[°C],[°C],[°C],[°C],[°C]
[source],[DMI],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden]
T3212,10.1,11,25,16,9,9,56
T3213,8.9,11,25,16,9,9,56
T3214,7.8,11,25,16,9,9,56
T3215,7.5,11,25,16,9,9,56
T3216,6.7,11,25,16,9,9,56
T3217,6.1,11,25,16,9,9,56
T3218,5.9,11,25,16,9,9,56
T3219,5.8,11,25,16,9,9,56
T3220,6.6,11,25,16,9,9,56
T3221,6.9,11,25,16,9,9,56
T3222,7.4,11,25,16,9,9,56
T3223,8.3,11,25,16,9,9,56
T3224,9.5,11,25,16,9,9,56
T3225,10,11,25,16,9,9,56
T3226,10.3,11,25,16,9,9,56
T3227,9.6,11,25,16,9,9,56
T3228,11,11,25,16,9,9,56
T3229,11.9,11,25,16,9,9,56
T3230,11.8,11,25,16,9,9,56
T3231,10.2,11,25,16,9,9,56
T3232,11,11,25,16,9,9,56
T3233,11.9,11,25,16,9,9,56
T3234,11.9,11,25,16,9,9,56
T3235,11.9,11,25,16,9,9,56
T3236,11.1,11,25,16,9,9,56
T3237,10.8,11,25,16,9,9,56
T3238,10.3,11,25,16,9,9,56
T3239,9.8,11,25,16,9,9,56
T3240,9.2,11,25,16,9,9,56
T3241,7.9,11,25,16,9,9,56
T3242,7.5,11,25,16,9,9,56
T3243,7.9,11,25,16,9,9,56
T3244,8.1,11,25,16,9,9,56
T3245,8.2,11,25,16,9,9,56
T3246,8,11,25,16,9,9,56
T3247,8.9,11,25,16,9,10,56
T3248,9.3,11,25,16,9,10,56
T3249,10.7,11,25,16,9,10,56
T3250,11.4,11,25,16,9,10,56
T3251,11.8,11,25,16,9,10,56
T3252,12.1,11,25,16,9,10,56
T3253,12.3,11,25,16,9,10,56
T3254,11.2,11,25,16,9,10,56
T3255,12.2,11,25,16,9,10,56
T3256,12.2,11,25,16,9,10,56
T3257,12.7,11,25,16,9,10,56
T3258,12.5,11,25,16,9,10,56
T3259,11.7,11,25,16,9,10,56
T3260,11,11,25,16,9,10,56
T3261,10.3,11,25,16,9,10,56
T3262,9.9,11,25,16,9,10,56
T3263,9.2,11,25,16,9,10,56
T3264,9.2,11,25,16,9,10,56
T3265,9.1,11,25,16,9,10,56
T3266,8.5,11,25,16,9,10,56
T3267,7.4,11,25,16,9,10,56
T3268,7.2,11,25,16,9,10,56
T3269,6.7,11,25,16,9,10,56
T3270,7.7,11,25,16,9,10,56
T3271,8.4,11,25,16,9,10,56
T3272,9.2,11,25,16,9,10,56
T3273,10.6,11,25,16,9,10,56
T3274,11,11,25,16,9,10,56
T3275,12,11,25,16,9,10,56
T3276,13,11,25,16,9,10,56
T3277,14.5,11,25,16,9,10,56
T3278,14.5,11,25,16,9,10,56
T3279,14.7,11,25,16,9,10,56
T3280,14.6,11,25,16,9,10,56
T3281,12.2,11,25,16,9,10,56
T3282,11.8,11,25,16,9,10,56
T3283,12,11,25,16,9,10,56
T3284,11.2,11,25,16,9,10,56
T3285,10.3,11,25,16,9,10,56
T3286,9.8,11,25,16,9,10,56
T3287,9.8,11,25,16,9,10,56
T3288,9.7,11,25,16,9,10,56
T3289,9.7,11,25,16,9,10,56
T3290,9.8,11,25,16,9,10,56
T3291,9.6,11,25,16,9,10,56
T3292,9.4,11,25,16,9,10,56
T3293,9.5,11,25,16,9,10,56
T3294,9.8,11,25,16,9,10,56
T3295,10.4,11,25,16,9,10,56
T3296,10.7,11,25,16,9,10,56
T3297,10.8,11,25,16,9,10,56
T3298,11.3,11,25,16,9,10,56
T3299,11.4,11,25,16,9,10,56
T3300,11,11,25,16,9,10,56
T3301,10.4,11,25,16,9,10,56
T3302,11.2,11,25,16,9,10,56
T3303,11.6,11,25,16,9,10,56
T3304,11,11,25,16,9,10,56
T3305,11.8,11,25,16,9,10,56
T3306,11.9,11,25,16,9,10,56
T3307,12,11,25,16,9,10,56
T3308,11.9,11,25,16,9,10,56
T3309,11.9,11,25,16,9,10,56
T3310,11.8,11,25,16,9,10,56
T3311,11.6,12,25,16,9,10,56
T3312,11.4,12,25,16,9,10,56
T3313,11.3,12,25,16,9,10,56
T3314,11.3,12,25,16,9,10,56
T3315,11.2,12,25,16,9,10,56
T3316,11.1,12,25,16,9,10,56
T3317,11.1,12,25,16,9,10,56
T3318,11.3,12,25,16,9,10,56
T3319,11.3,12,25,16,9,10,56
T3320,11.6,12,25,16,10,10,56
T3321,11.9,12,25,16,10,10,56
T3322,12,12,25,16,10,10,56
T3323,12.8,12,25,16,10,10,56
T3324,14,12,25,16,10,10,56
T3325,14,12,25,16,10,10,56
T3326,14.2,12,25,16,10,10,56
T3327,14.4,12,25,16,10,10,56
T3328,14.4,12,25,16,10,10,56
T3329,14.1,12,25,16,10,10,56
T3330,13.2,12,25,16,10,10,56
T3331,13,12,25,16,10,10,56
T3332,12.3,12,25,16,10,10,56
T3333,11,12,25,16,10,10,56
T3334,9.8,12,25,16,10,10,56
T3335,8,12,25,16,10,10,56
T3336,7.1,12,25,16,10,10,56
T3337,6.5,12,25,16,10,10,56
T3338,5.8,12,25,16,10,10,56
T3339,7.5,12,25,16,10,10,56
T3340,7.7,12,25,16,10,10,56
T3341,7.3,12,25,16,10,10,56
T3342,9.3,12,25,16,10,10,56
T3343,10.2,12,25,16,10,10,56
T3344,10.5,12,25,16,10,10,56
T3345,11.3,12,25,16,10,10,56
T3346,11.8,12,25,16,10,10,56
T3347,12.4,12,25,16,10,10,56
T3348,13,12,25,16,10,10,56
T3349,13.5,12,25,16,10,10,56
T3350,14.6,12,25,16,10,10,56
T3351,15.4,12,25,16,10,10,56
T3352,15.7,12,25,16,10,10,56
T3353,15.6,12,25,16,10,10,56
T3354,14.8,12,25,16,10,10,56
T3355,13.1,12,25,16,10,10,56
T3356,11.7,12,25,16,10,10,56
T3357,11.8,12,25,16,10,10,56
T3358,10.9,12,25,16,10,10,56
T3359,10.5,12,25,17,10,10,56
T3360,9.8,12,25,17,10,10,56
T3361,9,12,25,17,10,10,56
T3362,8.4,12,25,17,10,10,56
T3363,8.5,12,25,17,10,10,56
T3364,9.1,12,25,17,10,10,56
T3365,9.4,12,25,17,10,10,56
T3366,10.3,12,25,17,10,10,56
T3367,10.8,12,25,17,10,10,56
T3368,11.2,12,25,17,10,10,56
T3369,12.2,12,25,17,10,10,56
T3370,13.2,12,25,17,10,10,56
T3371,13.9,12,25,17,10,10,56
T3372,14.6,12,25,17,10,10,56
T3373,14.5,12,25,17,10,10,56
T3374,14.5,12,25,17,10,10,56
T3375,14.7,12,25,17,10,10,56
T3376,14.3,12,25,17,10,10,56
T3377,13.4,12,25,17,10,10,56
T3378,13.1,12,25,17,10,10,56
T3379,12.7,12,25,17,10,10,56
T3380,12.4,12,25,17,10,10,56
T3381,12.4,12,25,17,10,10,56
T3382,12.1,12,25,17,10,10,56
T3383,11.9,12,25,17,10,10,56
T3384,11.7,12,25,17,10,10,56
T3385,11.6,12,25,17,10,10,56
T3386,11.8,12,25,17,10,10,56
T3387,11.9,12,25,17,10,10,56
T3388,11.6,12,25,17,10,10,56
T3389,11.9,12,25,17,10,10,56
T3390,12.7,12,25,17,10,10,56
T3391,13.4,12,25,17,10,10,56
T3392,14.5,12,25,17,10,10,56
T3393,15.3,12,25,17,10,10,56
T3394,15.7,12,25,17,10,10,56
T3395,15.9,12,25,17,10,10,56
T3396,15.9,12,25,17,10,10,56
T3397,15.6,12,25,17,10,10,56
T3398,15.9,12,25,17,10,10,56
T3399,15.2,12,25,17,10,10,56
T3400,14.7,12,25,17,10,10,56
T3401,14.4,12,25,17,10,10,56
T3402,14,12,25,17,10,10,56
T3403,13.8,12,25,17,10,10,56
T3404,13.2,12,25,17,10,10,56
T3405,12.5,12,25,17,10,10,56
T3406,12.1,12,25,17,10,10,56
T3407,12.3,12,25,17,10,10,56
T3408,12,12,25,17,10,10,56
T3409,11,12,25,17,10,10,56
T3410,10.2,12,25,17,10,10,56
T3411,10.3,12,25,17,10,10,56
T3412,10.4,12,25,17,10,10,56
T3413,10.5,12,25,17,10,10,56
T3414,10.8,12,25,17,10,10,56
T3415,11.7,12,25,17,10,10,56
T3416,12.8,12,25,17,10,10,56
T3417,13.1,12,25,17,10,10,56
T3418,13.6,12,25,17,10,10,56
T3419,13.9,12,25,17,10,10,56
T3420,14.8,12,25,17,10,10,56
T3421,14.4,12,25,17,10,10,56
T3422,14.7,12,25,17,10,10,56
T3423,15.2,12,25,17,10,10,56
T3424,16.6,12,25,17,10,10,56
T3425,16.3,12,25,17,10,10,56
T3426,16.2,12,25,17,10,10,56
T3427,15.4,12,25,17,10,10,56
T3428,14,12,25,17,10,10,56
T3429,12.6,12,25,17,10,10,56
T3430,11.3,12,25,17,10,10,56
T3431,10.3,12,25,17,10,10,56
T3432,8.9,12,25,17,10,10,56
T3433,9.2,12,25,17,10,10,56
T3434,10.6,12,25,17,10,10,56
T3435,10.8,12,25,17,10,10,56
T3436,10.6,12,25,17,10,10,56
T3437,10.9,12,25,17,10,10,56
T3438,11.3,12,25,17,10,10,56
T3439,11.4,12,25,17,10,10,56
T3440,11.6,12,25,17,10,10,56
T3441,12.3,12,25,17,10,10,56
T3442,12.9,12,25,17,10,10,56
T3443,12.4,12,25,17,10,10,56
T3444,13.3,12,25,17,10,10,56
T3445,13.9,12,25,17,10,10,56
T3446,13.5,12,25,17,10,10,56
T3447,13.9,12,25,17,10,10,56
T3448,13.5,12,25,17,10,10,56
T3449,13.3,12,25,17,10,10,56
T3450,11.7,12,25,17,10,10,56
T3451,11.8,12,25,17,10,10,56
T3452,11.4,12,25,17,10,10,56
T3453,11,12,25,17,10,10,56
T3454,11.1,12,25,17,10,10,56
T3455,10.6,12,25,17,10,10,56
T3456,9.9,12,25,17,10,10,56
T3457,10,12,25,17,10,10,56
T3458,9.9,12,25,17,10,10,56
T3459,9.9,12,25,17,10,10,56
T3460,10.1,12,25,17,10,10,56
T3461,10.2,12,25,17,10,10,56
T3462,10.4,12,25,17,10,10,56
T3463,10.7,12,25,17,10,10,56
T3464,11.4,12,25,17,10,10,56
T3465,12.4,12,25,17,10,10,56
T3466,13.4,12,25,17,10,10,56
T3467,14.2,12,25,17,10,10,56
T3468,14.8,12,25,17,10,10,56
T3469,14.9,12,25,17,10,10,56
T3470,15.6,12,25,17,10,10,56
T3471,16.2,12,25,17,10,10,56
T3472,16.4,12,25,17,10,10,56
T3473,16.4,12,25,17,10,10,56
T3474,16,12,25,17,10,10,56
T3475,15.9,12,25,17,10,10,56
T3476,15.7,12,25,17,10,10,56
T3477,15,12,25,17,10,10,56
T3478,13.9,12,25,17,10,10,56
T3479,13.1,12,25,17,10,10,56
T3480,12.3,12,25,17,10,10,56
T3481,10.6,12,25,17,10,10,56
T3482,9.4,12,25,17,10,10,56
T3483,9.7,12,25,17,10,10,56
T3484,9.4,12,25,17,10,10,56
T3485,9.4,12,25,17,10,10,56
T3486,11.3,12,25,17,10,10,56
T3487,13.3,12,25,17,10,10,56
T3488,14.4,12,25,17,10,10,56
T3489,14.2,12,25,17,10,10,56
T3490,15.6,12,25,17,10,10,56
T3491,15.6,12,25,17,10,10,56
T3492,16,12,25,17,10,10,56
T3493,16.2,12,25,17,10,10,56
T3494,16.5,12,25,17,10,10,56
T3495,16.2,12,25,17,10,10,56
T3496,16.3,12,25,17,10,10,56
T3497,16.2,12,25,17,10,10,56
T3498,15.3,12,25,17,10,10,56
T3499,14.1,12,25,17,10,10,56
T3500,13.2,12,25,17,10,10,56
T3501,12.5,12,25,17,10,10,56
T3502,12,12,25,17,10,10,56
T3503,11.2,12,25,17,10,10,56
T3504,10.8,12,25,17,10,10,56
T3505,10.4,12,25,17,10,10,56
T3506,10.2,12,25,17,10,10,56
T3507,9.4,12,25,17,10,10,56
T3508,8.3,13,25,17,10,10,56
T3509,9.3,13,25,17,10,10,56
T3510,11.6,13,25,17,10,10,56
T3511,13.3,13,25,17,10,10,56
T3512,15.3,13,25,17,10,10,56
T3513,16.2,13,25,17,10,10,56
T3514,16.2,13,25,17,10,10,56
T3515,16.2,13,25,17,10,10,56
T3516,15.8,13,25,17,10,10,56
T3517,16.2,13,25,17,10,10,56
T3518,16.8,13,25,17,10,10,56
T3519,16.5,13,25,17,10,10,56
T3520,15.5,13,25,17,10,10,56
T3521,14.7,13,25,17,10,10,56
T3522,14.7,13,25,17,10,10,56
T3523,13.8,13,25,17,10,10,56
T3524,13.4,13,25,17,10,10,56
T3525,13,13,25,17,10,10,56
T3526,12.6,13,25,17,10,10,56
T3527,11.8,13,25,17,10,10,56
T3528,11.2,13,25,17,10,10,56
T3529,10.9,13,25,17,10,10,56
T3530,10.2,13,25,17,10,10,56
T3531,9.7,13,25,17,10,10,56
T3532,9.5,13,25,17,10,10,56
T3533,9.9,13,25,17,10,10,56
T3534,11.3,13,25,17,10,10,56
T3535,13.1,13,25,17,10,10,56
T3536,14.3,13,25,17,10,10,56
T3537,15.1,13,25,17,10,10,56
T3538,15.7,13,25,17,10,10,56
T3539,16.4,13,25,17,10,10,56
T3540,16.9,13,25,17,10,10,56
T3541,17.2,13,25,17,10,10,56
T3542,17,13,25,17,10,10,56
T3543,16.8,13,25,17,10,10,56
T3544,16.1,13,25,17,10,10,56
T3545,15.8,13,25,17,10,10,56
T3546,15.4,13,25,17,10,10,56
T3547,15.4,13,25,17,10,10,56
T3548,14.5,13,25,17,10,10,56
T3549,12.9,13,25,17,10,10,56
T3550,12.3,13,25,17,10,10,56
T3551,11.2,13,25,17,10,10,56
T3552,10.1,13,25,17,10,10,56
T3553,8.9,13,25,17,10,10,56
T3554,8.5,13,25,17,10,10,56
T3555,8.2,13,25,17,10,10,56
T3556,7.3,13,25,17,10,10,56
T3557,7.3,13,25,17,10,10,56
T3558,10,13,25,17,10,10,56
T3559,13.8,13,25,17,10,10,56
T3560,14.9,13,25,17,10,10,56
T3561,15.1,13,25,17,10,10,56
T3562,15.3,13,25,17,10,10,56
T3563,16.1,13,25,17,10,10,56
T3564,16.5,13,25,17,10,10,56
T3565,17,13,25,17,10,10,56
T3566,17.3,13,25,17,10,10,56
T3567,17.1,13,25,17,10,10,56
T3568,16.4,13,25,17,10,10,56
T3569,15.8,13,25,17,10,10,56
T3570,15.3,13,25,17,10,10,56
T3571,15.6,13,25,17,10,10,56
T3572,15.2,13,25,17,10,10,56
T3573,14.2,13,25,17,10,10,56
T3574,13.4,13,25,17,10,10,56
T3575,12.9,13,25,17,10,10,56
T3576,12.4,13,25,17,10,10,56
T3577,12,13,25,17,10,10,56
T3578,11,13,25,17,10,10,56
T3579,9.6,13,25,17,10,10,56
T3580,9.5,13,25,17,10,10,56
T3581,10,13,25,17,10,10,56
T3582,12.4,13,25,17,10,10,56
T3583,13.3,13,25,17,10,10,56
T3584,13.6,13,25,17,10,10,56
T3585,14.1,13,25,17,10,10,56
T3586,15.2,13,25,17,10,10,56
T3587,16.5,13,25,17,10,10,56
T3588,17.7,13,25,17,10,10,56
T3589,17.9,13,25,17,10,10,56
T3590,16.3,13,25,17,10,10,56
T3591,16.3,13,25,17,10,10,56
T3592,16.1,13,25,17,10,10,56
T3593,14.8,13,25,17,10,10,56
T3594,14.1,13,25,17,10,10,56
T3595,14,13,25,17,10,10,56
T3596,13.6,13,25,17,10,10,56
T3597,12.4,13,25,17,10,10,56
T3598,12.1,13,25,17,10,10,56
T3599,11.8,13,25,17,10,10,56
T3600,11.9,13,25,17,10,10,56
T3601,11.7,13,25,17,10,10,56
T3602,12.8,13,25,17,10,10,56
T3603,12.7,13,25,17,10,10,56
T3604,12.8,13,25,17,10,10,56
T3605,12.8,13,25,17,10,10,56
T3606,13.1,13,25,17,10,10,56
T3607,13.3,13,25,17,10,10,56
T3608,14.1,13,25,17,10,10,56
T3609,15.4,13,25,17,10,10,56
T3610,16.7,13,25,17,10,10,56
T3611,18.6,13,25,17,10,10,56
T3612,19.6,13,25,17,10,10,56
T3613,19.9,13,25,17,10,10,56
T3614,20.5,13,25,17,10,10,56
T3615,20.8,13,25,17,10,10,56
T3616,21.1,13,25,17,10,10,56
T3617,20.9,13,25,17,10,10,56
T3618,19.9,13,25,17,10,10,56
T3619,17.1,13,25,17,10,10,56
T3620,15,13,25,17,10,10,56
T3621,13.6,13,25,17,10,10,56
T3622,13,13,25,17,10,10,56
T3623,12.7,13,25,17,10,10,56
T3624,12.3,13,25,17,10,10,56
T3625,12,13,25,17,10,10,56
T3626,11.9,13,25,17,10,10,56
T3627,11.6,13,25,17,10,10,56
T3628,12.8,13,25,17,10,10,56
T3629,13.1,13,25,17,10,10,56
T3630,13.9,13,25,17,10,10,56
T3631,14.5,13,25,17,10,10,56
T3632,15.4,13,25,17,10,10,56
T3633,16.4,13,25,17,10,10,56
T3634,18.1,13,25,17,10,10,56
T3635,19.4,13,25,17,10,10,56
T3636,20.1,13,25,17,10,10,56
T3637,21,13,25,17,10,10,56
T3638,21.6,13,25,17,10,10,56
T3639,21.8,13,25,17,10,10,56
T3640,22.1,13,25,17,10,10,56
T3641,21.5,13,25,17,10,10,56
T3642,20.9,13,25,17,10,10,56
T3643,20.6,13,25,17,10,10,56
T3644,19.5,13,25,17,10,10,56
T3645,19,13,25,17,10,10,56
T3646,17.9,13,25,17,10,10,56
T3647,16.8,13,25,17,10,10,56
T3648,15.3,13,25,17,10,10,56
T3649,14.3,13,25,17,10,10,56
T3650,14.5,13,25,17,10,10,56
T3651,12.9,13,25,17,10,10,56
T3652,12,13,25,17,10,10,56
T3653,13.3,13,25,17,10,10,56
T3654,15.9,13,25,17,10,10,56
T3655,18.1,13,25,17,10,10,56
T3656,20.4,13,25,17,10,10,56
T3657,21.8,13,25,17,10,10,56
T3658,22.8,13,25,17,10,10,56
T3659,23.8,13,25,17,10,10,56
T3660,23.4,13,25,17,10,10,56
T3661,23.6,13,25,17,10,10,56
T3662,23.5,13,25,17,10,10,56
T3663,24,13,25,17,10,10,56
T3664,24,13,25,18,10,10,56
T3665,22.4,13,25,18,10,10,56
T3666,21.3,13,25,18,10,10,56
T3667,21.9,13,25,18,10,10,56
T3668,20.7,13,25,18,10,10,56
T3669,19.4,13,25,18,10,10,56
T3670,18.6,13,25,18,10,10,56
T3671,14.3,13,25,18,10,10,56
T3672,13.2,13,25,18,10,10,56
T3673,12.8,13,25,18,10,10,56
T3674,12.6,13,25,18,10,10,56
T3675,12.3,13,25,18,10,10,56
T3676,12.1,13,25,18,10,10,56
T3677,12.2,13,25,18,10,10,56
T3678,13,13,25,18,10,10,56
T3679,13.4,13,25,18,10,10,56
T3680,14.1,13,25,18,10,10,56
T3681,14.8,13,25,18,10,10,56
T3682,15.3,13,25,18,10,10,56
T3683,15.4,13,25,18,10,10,56
T3684,15.7,13,25,18,10,10,56
T3685,15.8,13,25,18,10,10,56
T3686,16,13,25,18,10,10,56
T3687,16.1,13,25,18,10,10,56
T3688,16,13,25,18,10,10,56
T3689,16.1,13,25,18,10,10,56
T3690,15.7,13,25,18,10,10,56
T3691,16.3,13,25,18,10,10,56
T3692,15.4,13,25,18,10,10,56
T3693,14.4,13,25,18,10,10,56
T3694,13.5,13,25,18,10,10,56
T3695,12.8,13,25,18,10,10,56
T3696,12.1,13,25,18,10,10,56
T3697,11.7,13,25,18,10,10,56
T3698,11.3,13,25,18,10,10,56
T3699,10.9,13,25,18,10,10,56
T3700,11,13,25,18,10,10,56
T3701,11.1,13,25,18,10,10,56
T3702,11.8,13,25,18,10,10,56
T3703,13.1,13,25,18,10,10,56
T3704,15,13,25,18,10,10,56
T3705,16.2,13,25,18,10,10,56
T3706,16.9,13,25,18,10,10,56
T3707,17.5,13,25,18,10,10,56
T3708,17.8,13,25,18,10,10,56
T3709,18.3,13,25,18,10,10,56
T3710,18.4,13,25,18,10,10,56
T3711,18.5,13,25,18,10,10,56
T3712,17.5,13,25,18,10,10,56
T3713,16.9,13,25,18,10,10,56
T3714,16.3,13,25,18,10,10,56
T3715,15.4,13,25,18,10,10,56
T3716,14.7,13,25,18,10,10,56
T3717,14.6,13,25,18,10,10,56
T3718,14.6,13,25,18,10,10,56
T3719,14.2,14,25,18,10,10,56
T3720,13.9,14,25,18,10,10,56
T3721,13.8,14,25,18,10,10,56
T3722,13,14,25,18,10,10,56
T3723,13.3,14,25,18,10,10,56
T3724,12.7,14,25,18,10,10,56
T3725,12.4,14,25,18,10,10,56
T3726,11.8,14,25,18,10,10,56
T3727,12,14,25,18,10,10,56
T3728,12.3,14,25,18,10,10,56
T3729,13.1,14,25,18,10,10,56
T3730,13.2,14,25,18,10,10,56
T3731,13.7,14,25,18,10,10,56
T3732,14,14,25,18,10,10,56
T3733,15.1,14,25,18,10,10,56
T3734,15.3,14,25,18,10,10,56
T3735,15.9,14,25,18,10,10,56
T3736,15.6,14,25,18,10,10,56
T3737,15.2,14,25,18,10,10,56
T3738,14.4,14,25,18,10,10,56
T3739,13.9,14,25,18,10,10,56
T3740,13.6,14,25,18,10,10,56
T3741,13.2,14,25,18,10,10,56
T3742,12.6,14,25,18,10,10,56
T3743,12.3,14,25,18,10,10,56
T3744,12.3,14,25,18,10,10,56
T3745,12.5,14,25,18,10,10,56
T3746,10.7,14,25,18,10,10,56
T3747,10,14,25,18,10,10,56
T3748,9.4,14,25,18,10,10,56
T3749,9.4,14,25,18,10,10,56
T3750,9.4,14,25,18,10,10,56
T3751,9.6,14,25,18,10,10,56
T3752,10.8,14,25,18,10,10,56
T3753,11.9,14,25,18,10,10,56
T3754,12.4,14,25,18,10,10,56
T3755,11.6,14,25,18,10,10,56
T3756,12.9,14,25,18,10,10,56
T3757,13.6,14,25,18,10,10,56
T3758,14.6,14,25,18,10,10,56
T3759,13.7,14,25,18,10,10,56
T3760,13.5,14,25,18,10,10,56
T3761,15.1,14,25,18,10,10,56
T3762,15.3,14,25,18,10,10,56
T3763,14.5,14,25,18,10,10,56
T3764,14,14,25,18,10,10,56
T3765,11.5,14,25,18,10,10,56
T3766,10.7,14,25,18,10,10,56
T3767,10.7,14,25,18,10,10,56
T3768,10.5,14,25,18,10,10,56
T3769,10.5,14,25,18,10,10,56
T3770,9.7,14,25,18,10,10,56
T3771,9.3,14,25,18,10,10,56
T3772,10.6,14,25,18,10,10,56
T3773,12.6,14,25,18,10,10,56
T3774,13,14,25,18,10,10,56
T3775,13.5,14,25,18,10,10,56
T3776,14.2,14,25,18,10,10,56
T3777,14.4,14,25,18,10,10,56
T3778,14,14,25,18,10,10,56
T3779,14.9,14,25,18,10,10,56
T3780,15.1,14,25,18,10,10,56
T3781,15.8,14,25,18,10,10,56
T3782,15.5,14,25,18,10,10,56
T3783,15.6,14,25,18,10,10,56
T3784,16.6,14,25,18,10,10,56
T3785,16.4,14,25,18,10,10,56
T3786,16.7,14,25,18,10,10,56
T3787,16.3,14,25,18,10,10,56
T3788,15.6,14,25,18,10,10,56
T3789,13.9,14,25,18,10,10,56
T3790,12.3,14,25,18,10,10,56
T3791,11.6,14,25,18,10,10,56
T3792,11.3,14,25,18,10,10,56
T3793,10.4,14,25,18,10,10,56
T3794,9.8,14,25,18,10,10,56
T3795,9.5,14,25,18,10,10,56
T3796,9.4,14,25,18,10,10,56
T3797,10.5,14,25,18,10,10,56
T3798,12.1,14,25,18,10,10,56
T3799,12.7,14,25,18,10,10,56
T3800,14,14,25,18,10,10,56
T3801,15,14,25,18,10,10,56
T3802,15.7,14,25,18,10,10,56
T3803,16.4,14,25,18,10,10,56
T3804,17.4,14,25,18,10,10,56
T3805,17.5,14,25,18,10,10,56
T3806,17.7,14,25,18,10,10,56
T3807,17.1,14,25,18,10,10,56
T3808,16.8,14,25,18,10,10,56
T3809,16.9,14,25,18,10,10,56
T3810,16.9,14,25,18,10,10,56
T3811,16,14,25,18,10,10,56
T3812,15.4,14,25,18,10,10,56
T3813,14.9,14,25,18,10,10,56
T3814,13.8,14,25,18,10,10,56
T3815,13.6,14,25,18,10,10,56
T3816,13.6,14,25,18,10,10,56
T3817,13.2,14,25,18,10,10,56
T3818,11.8,14,25,18,10,10,56
T3819,9.9,14,25,18,10,10,56
